Sentence #,Word,POS,Tag
Sentence: 39786,The,DT,O
Sentence: 39787,The,DT,O
Sentence: 39788,Similar,JJ,O
Sentence: 39789,No,DT,O
Sentence: 39790,But,CC,O
Sentence: 39791,The,DT,O
Sentence: 39792,Mahabad,NNP,B-geo
Sentence: 39793,When,WRB,O
Sentence: 39794,This,DT,O
Sentence: 39795,He,PRP,O
Sentence: 39796,Recently,RB,O
Sentence: 39797,For,IN,O
Sentence: 39798,U.S.,NNP,B-org
Sentence: 39799,Ms.,NNP,B-per
Sentence: 39800,The,DT,O
Sentence: 39801,Three,CD,B-tim
Sentence: 39802,The,DT,O
Sentence: 39803,The,DT,O
Sentence: 39804,The,DT,O
Sentence: 39805,The,DT,O
Sentence: 39806,An,DT,O
Sentence: 39807,The,DT,O
Sentence: 39808,More,JJR,O
Sentence: 39809,A,DT,O
Sentence: 39810,Spokesman,NNP,O
Sentence: 39811,He,PRP,O
Sentence: 39812,Ivory,NNP,B-geo
Sentence: 39813,Mauritania,NNP,B-geo
Sentence: 39814,The,DT,O
Sentence: 39815,Those,DT,O
Sentence: 39816,At,IN,O
Sentence: 39817,China,NNP,B-geo
Sentence: 39818,The,DT,O
Sentence: 39819,Also,RB,O
Sentence: 39820,A,DT,O
Sentence: 39821,If,IN,O
Sentence: 39822,Bird,NNP,O
Sentence: 39823,Investigators,NNS,O
Sentence: 39824,Authorities,NNS,O
Sentence: 39825,Police,NNS,O
Sentence: 39826,An,DT,O
Sentence: 39827,Meanwhile,RB,O
Sentence: 39828,Authorities,NNS,O
Sentence: 39829,Iran,NNP,B-geo
Sentence: 39830,Iran,NNP,B-geo
Sentence: 39831,Earlier,RBR,O
Sentence: 39832,Meanwhile,RB,O
Sentence: 39833,In,IN,O
Sentence: 39834,A,DT,O
Sentence: 39835,The,DT,B-org
Sentence: 39836,The,DT,O
Sentence: 39837,However,RB,O
Sentence: 39838,A,DT,O
Sentence: 39839,But,CC,O
Sentence: 39840,Monday,NNP,B-tim
Sentence: 39841,In,IN,O
Sentence: 39842,The,DT,O
Sentence: 39843,Many,JJ,O
Sentence: 39844,Poland,NNP,B-gpe
Sentence: 39845,A,DT,O
Sentence: 39846,U.S.,NNP,B-geo
Sentence: 39847,Another,DT,O
Sentence: 39848,Polish,JJ,B-gpe
Sentence: 39849,Washington,NNP,B-geo
Sentence: 39850,Russia,NNP,B-geo
Sentence: 39851,Palestinian,JJ,B-gpe
Sentence: 39852,Mr.,NNP,B-per
Sentence: 39853,Palestinian,JJ,B-gpe
Sentence: 39854,Late,RB,O
Sentence: 39855,The,DT,O
Sentence: 39856,Another,DT,O
Sentence: 39857,Meanwhile,RB,O
Sentence: 39858,Airport,NN,O
Sentence: 39859,British,JJ,B-gpe
Sentence: 39860,Travelers,NNS,O
Sentence: 39861,Long,JJ,O
Sentence: 39862,Asian,JJ,O
Sentence: 39863,New,NNP,B-geo
Sentence: 39864,U.S.,NNP,B-geo
Sentence: 39865,All,DT,O
Sentence: 39866,Iran,NNP,B-geo
Sentence: 39867,Iranian,JJ,B-gpe
Sentence: 39868,Mottaki,NNP,B-per
Sentence: 39869,Late,RB,O
Sentence: 39870,During,IN,O
Sentence: 39871,Crocker,NNP,B-per
Sentence: 39872,Tehran,NNP,B-org
Sentence: 39873,Last,JJ,O
Sentence: 39874,Bermet,NNP,B-per
Sentence: 39875,The,DT,O
Sentence: 39876,Bermet,NNP,B-per
Sentence: 39877,She,PRP,O
Sentence: 39878,Ms.,NNP,B-per
Sentence: 39879,Last,JJ,O
Sentence: 39880,Her,PRP$,O
Sentence: 39881,North,NNP,B-geo
Sentence: 39882,The,DT,O
Sentence: 39883,Japan,NNP,B-geo
Sentence: 39884,China,NNP,B-geo
Sentence: 39885,North,NNP,B-geo
Sentence: 39886,Parties,NNS,O
Sentence: 39887,But,CC,O
Sentence: 39888,At,IN,O
Sentence: 39889,Local,JJ,O
Sentence: 39890,They,PRP,O
Sentence: 39891,Later,RB,O
Sentence: 39892,Witnesses,NNS,O
Sentence: 39893,A,DT,O
Sentence: 39894,Mexican,JJ,B-gpe
Sentence: 39895,Speaking,VBG,O
Sentence: 39896,Mr.,NNP,B-per
Sentence: 39897,Both,DT,O
Sentence: 39898,Asked,VBN,O
Sentence: 39899,He,PRP,O
Sentence: 39900,U.S.,NNP,B-org
Sentence: 39901,Khalilzad,NNP,B-geo
Sentence: 39902,He,PRP,O
Sentence: 39903,The,DT,O
Sentence: 39904,He,PRP,O
Sentence: 39905,Three,CD,O
Sentence: 39906,Sri,NNP,B-per
Sentence: 39907,No,DT,O
Sentence: 39908,No,DT,O
Sentence: 39909,New,NNP,B-geo
Sentence: 39910,The,DT,O
Sentence: 39911,The,DT,O
Sentence: 39912,New,NNP,B-geo
Sentence: 39913,Thousands,NNS,O
Sentence: 39914,Students,NNS,O
Sentence: 39915,The,DT,O
Sentence: 39916,Egypt,NNP,B-org
Sentence: 39917,Two,CD,O
Sentence: 39918,Iraqi,JJ,B-gpe
Sentence: 39919,Hours,NNS,O
Sentence: 39920,In,IN,O
Sentence: 39921,He,PRP,O
Sentence: 39922,Separately,RB,O
Sentence: 39923,U.S.,NNP,B-org
Sentence: 39924,In,IN,O
Sentence: 39925,Ms.,NNP,B-per
Sentence: 39926,China,NNP,B-geo
Sentence: 39927,The,DT,O
Sentence: 39928,Beijing,NNP,B-geo
Sentence: 39929,The,DT,O
Sentence: 39930,Chinese,JJ,B-gpe
Sentence: 39931,But,CC,O
Sentence: 39932,U.S.,NNP,B-org
Sentence: 39933,Survivors,NNS,O
Sentence: 39934,Indonesian,JJ,B-gpe
Sentence: 39935,"""",``,O
Sentence: 39936,All,DT,O
Sentence: 39937,It,PRP,O
Sentence: 39938,China,NNP,B-org
Sentence: 39939,Chinese,JJ,B-gpe
Sentence: 39940,Fourteen,CD,O
Sentence: 39941,China,NNP,B-gpe
Sentence: 39942,Palestinian,JJ,B-gpe
Sentence: 39943,Officials,NNS,O
Sentence: 39944,Hospital,NN,O
Sentence: 39945,In,IN,O
Sentence: 39946,Witnesses,NNS,O
Sentence: 39947,Israeli,JJ,B-gpe
Sentence: 39948,Israeli,JJ,B-gpe
Sentence: 39949,They,PRP,O
Sentence: 39950,Israeli,JJ,B-gpe
Sentence: 39951,The,DT,O
Sentence: 39952,Jose,NNP,B-per
Sentence: 39953,Later,RB,O
Sentence: 39954,Mr.,NNP,B-per
Sentence: 39955,The,DT,O
Sentence: 39956,Mr.,NNP,B-per
Sentence: 39957,Both,DT,O
Sentence: 39958,The,DT,O
Sentence: 39959,President,NNP,B-per
Sentence: 39960,Swiss,JJ,B-gpe
Sentence: 39961,Nestle,NNP,B-per
Sentence: 39962,Nestle,NNP,B-per
Sentence: 39963,It,PRP,O
Sentence: 39964,The,DT,O
Sentence: 39965,The,DT,O
Sentence: 39966,Critics,NNS,O
Sentence: 39967,Mr.,NNP,B-per
Sentence: 39968,The,DT,O
Sentence: 39969,Many,JJ,O
Sentence: 39970,Many,JJ,O
Sentence: 39971,Leta,NNP,B-geo
Sentence: 39972,Pakistani,JJ,B-gpe
Sentence: 39973,The,DT,O
Sentence: 39974,The,DT,O
Sentence: 39975,Police,NNS,O
Sentence: 39976,They,PRP,O
Sentence: 39977,Dera,NNP,B-org
Sentence: 39978,Last,JJ,O
Sentence: 39979,Most,JJS,O
Sentence: 39980,The,DT,O
Sentence: 39981,A,DT,O
Sentence: 39982,The,DT,O
Sentence: 39983,The,DT,O
Sentence: 39984,There,EX,O
Sentence: 39985,Another,DT,O
Sentence: 39986,That,DT,O
Sentence: 39987,Indonesia,NNP,B-geo
Sentence: 39988,Iraqi,JJ,B-gpe
Sentence: 39989,After,IN,O
Sentence: 39990,Authorities,NNS,O
Sentence: 39991,The,DT,O
Sentence: 39992,Earlier,RB,O
Sentence: 39993,Today,NN,B-tim
Sentence: 39994,Earth,NNP,B-geo
Sentence: 39995,It,PRP,O
Sentence: 39996,VOA,NNP,B-org
Sentence: 39997,Six,CD,O
Sentence: 39998,The,DT,O
Sentence: 39999,The,DT,O
Sentence: 40000,A,DT,O
Sentence: 40001,He,PRP,O
Sentence: 40002,About,IN,O
Sentence: 40003,United,NNP,B-org
Sentence: 40004,The,DT,O
Sentence: 40005,Meanwhile,RB,O
Sentence: 40006,Many,JJ,O
Sentence: 40007,The,DT,O
Sentence: 40008,The,DT,O
Sentence: 40009,The,DT,O
Sentence: 40010,Olympic,JJ,O
Sentence: 40011,Schoch,NNP,B-per
Sentence: 40012,Schoch,NNP,B-per
Sentence: 40013,Countryman,NNP,O
Sentence: 40014,In,IN,O
Sentence: 40015,Another,DT,O
Sentence: 40016,Bruhin,NNP,B-per
Sentence: 40017,Salt,NNP,O
Sentence: 40018,Yemen,NNP,B-org
Sentence: 40019,Authorities,NNS,O
Sentence: 40020,Kamel,NNP,B-per
Sentence: 40021,Authorities,NNS,O
Sentence: 40022,A,DT,O
Sentence: 40023,Bruno,NNP,B-per
Sentence: 40024,Gollnisch,NNP,B-per
Sentence: 40025,He,PRP,O
Sentence: 40026,A,DT,O
Sentence: 40027,Pakistan,NNP,B-org
Sentence: 40028,He,PRP,O
Sentence: 40029,Pakistan,NNP,B-geo
Sentence: 40030,But,CC,O
Sentence: 40031,General,NNP,B-org
Sentence: 40032,He,PRP,O
Sentence: 40033,Uganda,NNP,B-gpe
Sentence: 40034,Twenty,CD,O
Sentence: 40035,Besigye,NNP,B-per
Sentence: 40036,Museveni,NNP,B-per
Sentence: 40037,The,DT,O
Sentence: 40038,The,DT,O
Sentence: 40039,The,DT,O
Sentence: 40040,A,DT,O
Sentence: 40041,Angolan,JJ,B-gpe
Sentence: 40042,So,RB,O
Sentence: 40043,The,DT,O
Sentence: 40044,Three,CD,O
Sentence: 40045,The,DT,O
Sentence: 40046,They,PRP,O
Sentence: 40047,The,DT,O
Sentence: 40048,All,DT,O
Sentence: 40049,Another,DT,O
Sentence: 40050,He,PRP,O
Sentence: 40051,Google,NNP,B-org
Sentence: 40052,The,DT,O
Sentence: 40053,Google,NNP,B-org
Sentence: 40054,Luxury,NN,O
Sentence: 40055,That,DT,O
Sentence: 40056,The,DT,O
Sentence: 40057,Opera,NNP,O
Sentence: 40058,Bernd,NNP,B-org
Sentence: 40059,VOA,NNP,B-org
Sentence: 40060,A,DT,O
Sentence: 40061,The,DT,O
Sentence: 40062,The,DT,O
Sentence: 40063,South,NNP,B-geo
Sentence: 40064,Mr.,NNP,B-per
Sentence: 40065,China,NNP,B-geo
Sentence: 40066,The,DT,O
Sentence: 40067,This,DT,O
Sentence: 40068,The,DT,O
Sentence: 40069,The,DT,O
Sentence: 40070,Nigeria,NNP,B-geo
Sentence: 40071,Former,JJ,O
Sentence: 40072,Members,NNS,O
Sentence: 40073,In,IN,O
Sentence: 40074,Under,IN,O
Sentence: 40075,Implementation,NN,O
Sentence: 40076,Many,JJ,O
Sentence: 40077,World,NNP,O
Sentence: 40078,The,DT,O
Sentence: 40079,While,IN,O
Sentence: 40080,Most,JJS,O
Sentence: 40081,Georgian,JJ,B-gpe
Sentence: 40082,Mr.,NNP,B-per
Sentence: 40083,Lawmakers,NNS,O
Sentence: 40084,Parliament,NNP,B-org
Sentence: 40085,Mr.,NNP,B-per
Sentence: 40086,In,IN,O
Sentence: 40087,He,PRP,O
Sentence: 40088,President,NNP,B-per
Sentence: 40089,Mr.,NNP,B-per
Sentence: 40090,First,NNP,O
Sentence: 40091,He,PRP,O
Sentence: 40092,Captain,NNP,O
Sentence: 40093,He,PRP,O
Sentence: 40094,Approval,NNP,O
Sentence: 40095,Witnesses,NNS,O
Sentence: 40096,The,DT,O
Sentence: 40097,The,DT,O
Sentence: 40098,At,IN,O
Sentence: 40099,No,DT,O
Sentence: 40100,Islamist,NNP,O
Sentence: 40101,The,DT,O
Sentence: 40102,However,RB,O
Sentence: 40103,Hard-liners,NNS,O
Sentence: 40104,Russian,JJ,B-gpe
Sentence: 40105,The,DT,O
Sentence: 40106,Russian,JJ,B-gpe
Sentence: 40107,He,PRP,O
Sentence: 40108,He,PRP,O
Sentence: 40109,Russian,JJ,B-gpe
Sentence: 40110,But,CC,O
Sentence: 40111,The,DT,O
Sentence: 40112,The,DT,O
Sentence: 40113,The,DT,O
Sentence: 40114,The,DT,O
Sentence: 40115,He,PRP,O
Sentence: 40116,The,DT,O
Sentence: 40117,Christians,NNS,O
Sentence: 40118,Archbishop,NNP,B-per
Sentence: 40119,A,DT,O
Sentence: 40120,In,IN,O
Sentence: 40121,The,DT,O
Sentence: 40122,Human,NNP,B-org
Sentence: 40123,But,CC,O
Sentence: 40124,One,CD,O
Sentence: 40125,Police,NNS,O
Sentence: 40126,Police,NNS,O
Sentence: 40127,Six,CD,O
Sentence: 40128,Although,IN,O
Sentence: 40129,British,JJ,B-gpe
Sentence: 40130,A,DT,O
Sentence: 40131,He,PRP,O
Sentence: 40132,He,PRP,O
Sentence: 40133,The,DT,O
Sentence: 40134,The,DT,O
Sentence: 40135,President,NNP,B-per
Sentence: 40136,The,DT,O
Sentence: 40137,King,NNP,B-per
Sentence: 40138,The,DT,O
Sentence: 40139,U.S.,NNP,B-geo
Sentence: 40140,The,DT,O
Sentence: 40141,Twelve,CD,O
Sentence: 40142,And,CC,O
Sentence: 40143,In,IN,O
Sentence: 40144,VOA,NNP,B-org
Sentence: 40145,The,DT,O
Sentence: 40146,CIA,NNP,B-org
Sentence: 40147,But,CC,O
Sentence: 40148,He,PRP,O
Sentence: 40149,Republican,NNP,B-org
Sentence: 40150,President,NNP,B-per
Sentence: 40151,Mr.,NNP,B-per
Sentence: 40152,Despite,IN,O
Sentence: 40153,According,VBG,O
Sentence: 40154,But,CC,O
Sentence: 40155,Iraqi,JJ,B-gpe
Sentence: 40156,Leaders,NNS,O
Sentence: 40157,The,DT,O
Sentence: 40158,The,DT,O
Sentence: 40159,Meanwhile,RB,O
Sentence: 40160,Nepalese,JJ,B-gpe
Sentence: 40161,Authorities,NNS,O
Sentence: 40162,The,DT,O
Sentence: 40163,Tibetans,NNS,B-gpe
Sentence: 40164,About,IN,O
Sentence: 40165,More,JJR,O
Sentence: 40166,The,DT,O
Sentence: 40167,Beijing,NNP,B-geo
Sentence: 40168,Tibetans,NNS,B-gpe
Sentence: 40169,The,DT,O
Sentence: 40170,Army,NNP,B-org
Sentence: 40171,The,DT,O
Sentence: 40172,There,EX,O
Sentence: 40173,Shooting,VBG,O
Sentence: 40174,Israel,NNP,B-geo
Sentence: 40175,Zimbabwe,NNP,B-per
Sentence: 40176,The,DT,O
Sentence: 40177,The,DT,O
Sentence: 40178,They,PRP,O
Sentence: 40179,The,DT,O
Sentence: 40180,Two,CD,O
Sentence: 40181,Both,DT,O
Sentence: 40182,Iraqi,JJ,B-gpe
Sentence: 40183,The,DT,O
Sentence: 40184,In,IN,O
Sentence: 40185,In,IN,O
Sentence: 40186,Meanwhile,RB,O
Sentence: 40187,A,DT,O
Sentence: 40188,The,DT,O
Sentence: 40189,The,DT,O
Sentence: 40190,The,DT,O
Sentence: 40191,An,DT,O
Sentence: 40192,The,DT,O
Sentence: 40193,The,DT,O
Sentence: 40194,U.S.,NNP,B-geo
Sentence: 40195,There,EX,O
Sentence: 40196,The,DT,O
Sentence: 40197,The,DT,O
Sentence: 40198,The,DT,O
Sentence: 40199,For,IN,O
Sentence: 40200,There,EX,O
Sentence: 40201,However,RB,O
Sentence: 40202,Archive,NNP,O
Sentence: 40203,Israeli,JJ,B-gpe
Sentence: 40204,Olmert,NNP,B-per
Sentence: 40205,Police,NNS,O
Sentence: 40206,He,PRP,O
Sentence: 40207,Olmert,NNP,B-per
Sentence: 40208,The,DT,O
Sentence: 40209,Police,NNS,O
Sentence: 40210,Police,NNS,O
Sentence: 40211,The,DT,O
Sentence: 40212,In,IN,O
Sentence: 40213,Following,VBG,O
Sentence: 40214,Although,IN,O
Sentence: 40215,Under,IN,O
Sentence: 40216,In,IN,O
Sentence: 40217,A,DT,O
Sentence: 40218,An,DT,O
Sentence: 40219,Sweden,NNP,B-org
Sentence: 40220,Sweden,NNP,B-org
Sentence: 40221,The,DT,O
Sentence: 40222,More,JJR,O
Sentence: 40223,In,IN,O
Sentence: 40224,Roughly,RB,O
Sentence: 40225,The,DT,O
Sentence: 40226,Livestock,NN,O
Sentence: 40227,Because,IN,O
Sentence: 40228,Sri,NNP,B-per
Sentence: 40229,Additionally,RB,O
Sentence: 40230,High,JJ,O
Sentence: 40231,The,DT,O
Sentence: 40232,The,DT,O
Sentence: 40233,Sri,NNP,B-gpe
Sentence: 40234,After,IN,O
Sentence: 40235,A,DT,O
Sentence: 40236,He,PRP,O
Sentence: 40237,Seeing,VBG,O
Sentence: 40238,On,IN,O
Sentence: 40239,A,DT,O
Sentence: 40240,A,DT,O
Sentence: 40241,One,CD,O
Sentence: 40242,The,DT,O
Sentence: 40243,The,DT,O
Sentence: 40244,Thus,RB,O
Sentence: 40245,Those,DT,O
Sentence: 40246,Lena,NNP,B-per
Sentence: 40247,One,CD,O
Sentence: 40248,So,RB,O
Sentence: 40249,John,NNP,B-per
Sentence: 40250,The,DT,O
Sentence: 40251,It,PRP,O
Sentence: 40252,Mr.,NNP,B-per
Sentence: 40253,Sudan,NNP,B-geo
Sentence: 40254,At,IN,O
Sentence: 40255,Mr.,NNP,B-per
Sentence: 40256,Sudanese,JJ,B-gpe
Sentence: 40257,From,IN,O
Sentence: 40258,And,CC,O
Sentence: 40259,So,IN,O
Sentence: 40260,But,CC,O
Sentence: 40261,The,DT,O
Sentence: 40262,The,DT,O
Sentence: 40263,Democrats,NNS,O
Sentence: 40264,Liberal,JJ,O
Sentence: 40265,Mr.,NNP,B-per
Sentence: 40266,NATO,NNP,B-org
Sentence: 40267,NATO,NNP,B-org
Sentence: 40268,One,CD,O
Sentence: 40269,The,DT,O
Sentence: 40270,NATO,NNP,B-org
Sentence: 40271,Brazil,NNP,B-geo
Sentence: 40272,The,DT,O
Sentence: 40273,The,DT,O
Sentence: 40274,It,PRP,O
Sentence: 40275,Brazil,NNP,B-geo
Sentence: 40276,Latin,NNP,B-geo
Sentence: 40277,The,DT,O
Sentence: 40278,Japan,NNP,B-org
Sentence: 40279,The,DT,O
Sentence: 40280,More,JJR,O
Sentence: 40281,The,DT,O
Sentence: 40282,The,DT,O
Sentence: 40283,In,IN,O
Sentence: 40284,He,PRP,O
Sentence: 40285,In,IN,O
Sentence: 40286,Washington,NNP,B-geo
Sentence: 40287,The,DT,O
Sentence: 40288,Negotiations,NNS,O
Sentence: 40289,Direct,JJ,O
Sentence: 40290,A,DT,O
Sentence: 40291,Six,CD,O
Sentence: 40292,The,DT,O
Sentence: 40293,This,DT,O
Sentence: 40294,Last,JJ,O
Sentence: 40295,This,DT,O
Sentence: 40296,At,IN,O
Sentence: 40297,Senator,NNP,B-per
Sentence: 40298,Senator,NNP,B-per
Sentence: 40299,The,DT,O
Sentence: 40300,Mr.,NNP,B-per
Sentence: 40301,Former,JJ,O
Sentence: 40302,A,DT,O
Sentence: 40303,A,DT,O
Sentence: 40304,The,DT,O
Sentence: 40305,On,IN,O
Sentence: 40306,The,DT,O
Sentence: 40307,The,DT,O
Sentence: 40308,Officials,NNS,O
Sentence: 40309,Serbian,JJ,B-gpe
Sentence: 40310,The,DT,O
Sentence: 40311,The,DT,O
Sentence: 40312,The,DT,O
Sentence: 40313,Pro-Western,JJ,O
Sentence: 40314,The,DT,O
Sentence: 40315,On,IN,O
Sentence: 40316,In,IN,O
Sentence: 40317,Business,NN,O
Sentence: 40318,The,DT,O
Sentence: 40319,Negotiators,NNS,O
Sentence: 40320,Finnish,JJ,B-gpe
Sentence: 40321,Officials,NNS,O
Sentence: 40322,There,EX,O
Sentence: 40323,Peace,NN,O
Sentence: 40324,The,DT,O
Sentence: 40325,Greece,NNP,B-geo
Sentence: 40326,A,DT,O
Sentence: 40327,The,DT,O
Sentence: 40328,Italian,JJ,B-gpe
Sentence: 40329,Greek,JJ,B-gpe
Sentence: 40330,They,PRP,O
Sentence: 40331,South,NNP,B-geo
Sentence: 40332,Mr.,NNP,B-per
Sentence: 40333,But,CC,O
Sentence: 40334,He,PRP,O
Sentence: 40335,President-elect,NNP,B-per
Sentence: 40336,The,DT,O
Sentence: 40337,Federal,NNP,O
Sentence: 40338,He,PRP,O
Sentence: 40339,Bernanke,NNP,B-per
Sentence: 40340,The,DT,O
Sentence: 40341,The,DT,O
Sentence: 40342,White,NNP,B-org
Sentence: 40343,Mr.,NNP,B-per
Sentence: 40344,Mr.,NNP,B-per
Sentence: 40345,They,PRP,O
Sentence: 40346,Key,NNP,O
Sentence: 40347,Brazilian,JJ,B-gpe
Sentence: 40348,The,DT,O
Sentence: 40349,The,DT,O
Sentence: 40350,Developing,VBG,O
Sentence: 40351,Diplomats,NNS,O
Sentence: 40352,A,DT,O
Sentence: 40353,Saudi,NNP,B-org
Sentence: 40354,The,DT,O
Sentence: 40355,Al-Fayfi,NNP,O
Sentence: 40356,He,PRP,O
Sentence: 40357,Saudi,JJ,O
Sentence: 40358,The,DT,O
Sentence: 40359,Iraqi,JJ,B-gpe
Sentence: 40360,Speaking,VBG,O
Sentence: 40361,He,PRP,O
Sentence: 40362,On,IN,O
Sentence: 40363,Barzani,NNP,B-per
Sentence: 40364,U.S.,NNP,B-geo
Sentence: 40365,Federal,JJ,O
Sentence: 40366,Al-Manar,NNP,B-org
Sentence: 40367,U.S.,NNP,B-geo
Sentence: 40368,Iqbal,NNP,B-per
Sentence: 40369,Hezbollah,NNP,B-org
Sentence: 40370,Al-Manar,NNP,B-org
Sentence: 40371,Machinists,NNS,B-org
Sentence: 40372,Union,NNP,B-org
Sentence: 40373,Boeing,NNP,B-org
Sentence: 40374,In,IN,O
Sentence: 40375,Earlier,RB,O
Sentence: 40376,Union,NNP,B-org
Sentence: 40377,Boeing,NNP,B-org
Sentence: 40378,Boeing,NNP,B-org
Sentence: 40379,Scientists,NNS,O
Sentence: 40380,In,IN,O
Sentence: 40381,That,DT,O
Sentence: 40382,Researchers,NNS,O
Sentence: 40383,Type,NNP,O
Sentence: 40384,Those,DT,O
Sentence: 40385,Authorities,NNS,O
Sentence: 40386,They,PRP,O
Sentence: 40387,It,PRP,O
Sentence: 40388,Pakistan,NNP,B-gpe
Sentence: 40389,A,DT,O
Sentence: 40390,Military,NNP,O
Sentence: 40391,Meanwhile,RB,O
Sentence: 40392,Officials,NNS,O
Sentence: 40393,There,EX,O
Sentence: 40394,Near,NNP,B-tim
Sentence: 40395,Venezuelan,JJ,B-gpe
Sentence: 40396,He,PRP,O
Sentence: 40397,The,DT,O
Sentence: 40398,It,PRP,O
Sentence: 40399,The,DT,O
Sentence: 40400,The,DT,O
Sentence: 40401,Former,JJ,O
Sentence: 40402,The,DT,O
Sentence: 40403,Mr.,NNP,B-per
Sentence: 40404,The,DT,O
Sentence: 40405,He,PRP,O
Sentence: 40406,Mr.,NNP,B-per
Sentence: 40407,A,DT,O
Sentence: 40408,The,DT,O
Sentence: 40409,Last,JJ,O
Sentence: 40410,In,IN,O
Sentence: 40411,Mr.,NNP,B-per
Sentence: 40412,In,IN,O
Sentence: 40413,If,IN,O
Sentence: 40414,Spanish,JJ,B-gpe
Sentence: 40415,A,DT,O
Sentence: 40416,The,DT,O
Sentence: 40417,Last,JJ,O
Sentence: 40418,The,DT,O
Sentence: 40419,U.S.,NNP,B-org
Sentence: 40420,He,PRP,O
Sentence: 40421,Mr.,NNP,B-per
Sentence: 40422,The,DT,O
Sentence: 40423,An,DT,O
Sentence: 40424,Ethiopian,JJ,B-gpe
Sentence: 40425,The,DT,O
Sentence: 40426,The,DT,O
Sentence: 40427,The,DT,O
Sentence: 40428,California,NNP,B-org
Sentence: 40429,Doctors,NNS,O
Sentence: 40430,VOA,NNP,B-org
Sentence: 40431,Cuban,JJ,B-gpe
Sentence: 40432,Cuban,JJ,B-gpe
Sentence: 40433,The,DT,O
Sentence: 40434,The,DT,O
Sentence: 40435,Venezuelan,JJ,B-gpe
Sentence: 40436,U.S.,NNP,B-org
Sentence: 40437,British,JJ,B-gpe
Sentence: 40438,British,JJ,B-gpe
Sentence: 40439,But,CC,O
Sentence: 40440,The,DT,O
Sentence: 40441,A,DT,O
Sentence: 40442,At,IN,O
Sentence: 40443,An,DT,O
Sentence: 40444,The,DT,O
Sentence: 40445,VOA,NNP,B-org
Sentence: 40446,Iran,NNP,B-geo
Sentence: 40447,Iran,NNP,B-geo
Sentence: 40448,There,EX,O
Sentence: 40449,Many,NN,O
Sentence: 40450,U.S.,NNP,B-geo
Sentence: 40451,Iran,NNP,B-geo
Sentence: 40452,The,DT,O
Sentence: 40453,The,DT,O
Sentence: 40454,But,CC,O
Sentence: 40455,Democrats,NNPS,O
Sentence: 40456,Votes,NNS,O
Sentence: 40457,Iraq,NNP,B-geo
Sentence: 40458,Speaking,VBG,O
Sentence: 40459,No,DT,O
Sentence: 40460,Saddam,NNP,B-per
Sentence: 40461,Other,JJ,O
Sentence: 40462,Meanwhile,RB,O
Sentence: 40463,Authorities,NNS,O
Sentence: 40464,The,DT,O
Sentence: 40465,The,DT,O
Sentence: 40466,The,DT,O
Sentence: 40467,Figures,NNS,O
Sentence: 40468,Iraqi,JJ,B-gpe
Sentence: 40469,Officials,NNS,O
Sentence: 40470,Those,DT,O
Sentence: 40471,Election,NN,O
Sentence: 40472,At,IN,O
Sentence: 40473,The,DT,O
Sentence: 40474,Some,DT,O
Sentence: 40475,Meanwhile,RB,O
Sentence: 40476,And,CC,O
Sentence: 40477,Iraqi,JJ,B-gpe
Sentence: 40478,They,PRP,O
Sentence: 40479,The,DT,O
Sentence: 40480,Saddam,NNP,B-per
Sentence: 40481,Several,JJ,O
Sentence: 40482,The,DT,O
Sentence: 40483,Elsewhere,RB,O
Sentence: 40484,Another,DT,O
Sentence: 40485,Uganda,NNP,B-org
Sentence: 40486,Ugandan,JJ,B-gpe
Sentence: 40487,They,PRP,O
Sentence: 40488,The,DT,O
Sentence: 40489,But,CC,O
Sentence: 40490,Those,DT,O
Sentence: 40491,Witnesses,NNS,O
Sentence: 40492,The,DT,O
Sentence: 40493,Ugandan,JJ,B-gpe
Sentence: 40494,Up,IN,O
Sentence: 40495,VOA,NNP,B-org
Sentence: 40496,The,DT,O
Sentence: 40497,Figures,NNS,O
Sentence: 40498,If,IN,O
Sentence: 40499,Poles,NNS,B-gpe
Sentence: 40500,Poland,NNP,B-gpe
Sentence: 40501,The,DT,O
Sentence: 40502,Some,DT,O
Sentence: 40503,The,DT,O
Sentence: 40504,Witnesses,NNS,O
Sentence: 40505,Israel,NNP,B-geo
Sentence: 40506,The,DT,O
Sentence: 40507,Israel,NNP,B-geo
Sentence: 40508,Israel,NNP,B-geo
Sentence: 40509,Jordan,NNP,B-gpe
Sentence: 40510,Speaking,VBG,O
Sentence: 40511,Hours,NNS,O
Sentence: 40512,The,DT,O
Sentence: 40513,The,DT,O
Sentence: 40514,Sunday,NNP,B-tim
Sentence: 40515,Turkey,NNP,B-geo
Sentence: 40516,Gul,NNP,B-per
Sentence: 40517,Gul,NNP,B-per
Sentence: 40518,Thursday,NNP,B-tim
Sentence: 40519,President,NNP,B-per
Sentence: 40520,The,DT,O
Sentence: 40521,Secularists,NNS,O
Sentence: 40522,Authorities,NNS,O
Sentence: 40523,Police,NNS,O
Sentence: 40524,They,PRP,O
Sentence: 40525,A,DT,O
Sentence: 40526,Authorities,NNS,O
Sentence: 40527,The,DT,O
Sentence: 40528,The,DT,O
Sentence: 40529,World,NNP,O
Sentence: 40530,In,IN,O
Sentence: 40531,French,JJ,B-gpe
Sentence: 40532,German,JJ,B-gpe
Sentence: 40533,But,CC,O
Sentence: 40534,Russia,NNP,B-geo
Sentence: 40535,Praise,NNP,O
Sentence: 40536,President,NNP,B-per
